 @n.xm1.nsg13_lv_nmos[l] @n.xm1.nsg13_lv_nmos[cdd] @n.xm1.nsg13_lv_nmos[cgd] @n.xm1.nsg13_lv_nmos[cgg] @n.xm1.nsg13_lv_nmos[cgs] @n.xm1.nsg13_lv_nmos[gds] @n.xm1.nsg13_lv_nmos[gm] @n.xm1.nsg13_lv_nmos[ids] @n.xm1.nsg13_lv_nmos[l] @n.xm1.nsg13_lv_nmos[vth] @vd[dc]         @vg[dc]        
 5.00000000e-07  4.63809915e-18  6.00920240e-18  9.37477809e-15  7.28615028e-15  5.03143463e-06  1.65630127e-04  9.08631169e-06  5.00000000e-07  2.71639153e-01  8.00000000e-01  3.00000000e-01 
 5.00000000e-07  1.72686099e-17  2.14580736e-17  1.39481739e-14  1.24697311e-14  1.33167505e-05  4.18700754e-04  3.75897326e-05  5.00000000e-07  2.71639153e-01  8.00000000e-01  4.00000000e-01 
 5.00000000e-07  3.68838459e-17  4.49549734e-17  1.59833962e-14  1.47429131e-14  2.33287021e-05  7.30297315e-04  9.47812933e-05  5.00000000e-07  2.71639153e-01  8.00000000e-01  5.00000000e-01 
 5.00000000e-07  6.53706387e-17  7.89901574e-17  1.71301220e-14  1.59974541e-14  3.52795725e-05  1.05070194e-03  1.83921475e-04  5.00000000e-07  2.71639153e-01  8.00000000e-01  6.00000000e-01 
 5.00000000e-07  1.09936548e-16  1.32415927e-16  1.79695720e-14  1.68862999e-14  4.97588265e-05  1.34683260e-03  3.04096683e-04  5.00000000e-07  2.71639153e-01  8.00000000e-01  7.00000000e-01 
 5.00000000e-07  1.82264841e-16  2.19618612e-16  1.86873360e-14  1.76048077e-14  6.80471258e-05  1.59992367e-03  4.51842939e-04  5.00000000e-07  2.71639153e-01  8.00000000e-01  8.00000000e-01 
 5.00000000e-07  2.97623715e-16  3.59600586e-16  1.93495570e-14  1.82075290e-14  9.28123470e-05  1.80067136e-03  6.22330856e-04  5.00000000e-07  2.71639153e-01  8.00000000e-01  9.00000000e-01 
 5.00000000e-07  4.74647666e-16  5.75849172e-16  1.99855557e-14  1.87025621e-14  1.28820487e-04  1.94518301e-03  8.10099779e-04  5.00000000e-07  2.71639153e-01  8.00000000e-01  1.00000000e+00 
 5.00000000e-07  7.34348928e-16  8.95333588e-16  2.06149426e-14  1.90834790e-14  1.83064295e-04  2.03245669e-03  1.00945723e-03  5.00000000e-07  2.71639153e-01  8.00000000e-01  1.10000000e+00 
 5.00000000e-07  1.09464104e-15  1.34210610e-15  2.12519132e-14  1.93408924e-14  2.63532903e-04  2.06376444e-03  1.21472248e-03  5.00000000e-07  2.71639153e-01  8.00000000e-01  1.20000000e+00 
 5.00000000e-07  8.33239332e-22 -5.02587196e-21  3.35094133e-15  4.99231289e-18  1.10818237e-09  5.75082576e-08  1.85363360e-09  5.00000000e-07  2.71638921e-01  9.00000000e-01  0.00000000e+00 
 5.00000000e-07  1.79266907e-20  1.83554246e-20  3.23588895e-15  5.99360053e-17  2.58263279e-08  1.29795160e-06  4.16611348e-08  5.00000000e-07  2.71638921e-01  9.00000000e-01  1.00000000e-01 
 5.00000000e-07  3.71675270e-19  4.95958702e-19  4.02477981e-15  1.11663869e-15  5.52779844e-07  2.55670795e-05  8.83560731e-07  5.00000000e-07  2.71638921e-01  9.00000000e-01  2.00000000e-01 
 5.00000000e-07  4.23734327e-18  5.49779829e-18  9.36463577e-15  7.27519747e-15  4.80318036e-06  1.72556251e-04  9.57787035e-06  5.00000000e-07  2.71638921e-01  9.00000000e-01  3.00000000e-01 
 5.00000000e-07  1.56576099e-17  1.94879472e-17  1.39296106e-14  1.24508680e-14  1.25888521e-05  4.27542755e-04  3.88842619e-05  5.00000000e-07  2.71638921e-01  9.00000000e-01  4.00000000e-01 
 5.00000000e-07  3.28352884e-17  4.00838488e-17  1.59577747e-14  1.47192137e-14  2.18150408e-05  7.40718346e-04  9.70365452e-05  5.00000000e-07  2.71638921e-01  9.00000000e-01  5.00000000e-01 
 5.00000000e-07  5.61216148e-17  6.78824826e-17  1.70933105e-14  1.59677382e-14  3.25998543e-05  1.06303933e-03  1.87311252e-04  5.00000000e-07  2.71638921e-01  9.00000000e-01  6.00000000e-01 
 5.00000000e-07  8.93661631e-17  1.07598033e-16  1.79127561e-14  1.68484163e-14  4.52761136e-05  1.36170589e-03  3.08839540e-04  5.00000000e-07  2.71638921e-01  9.00000000e-01  7.00000000e-01 
 5.00000000e-07  1.39059240e-16  1.67152985e-16  1.85979505e-14  1.75591006e-14  6.05270556e-05  1.61869379e-03  4.58252098e-04  5.00000000e-07  2.71638921e-01  9.00000000e-01  8.00000000e-01 
 5.00000000e-07  2.13594715e-16  2.56881754e-16  1.92118723e-14  1.81597740e-14  7.97691389e-05  1.82600176e-03  6.30915907e-04  5.00000000e-07  2.71638921e-01  9.00000000e-01  9.00000000e-01 
 5.00000000e-07  3.23142076e-16  3.89446273e-16  1.97801769e-14  1.86656273e-14  1.05563048e-04  1.98152969e-03  8.21723527e-04  5.00000000e-07  2.71638921e-01  9.00000000e-01  1.00000000e+00 
 5.00000000e-07  4.80324538e-16  5.80746081e-16  2.03192049e-14  1.90780248e-14  1.41919714e-04  2.08601499e-03  1.02551936e-03  5.00000000e-07  2.71638921e-01  9.00000000e-01  1.10000000e+00 
 5.00000000e-07  7.00155895e-16  8.49997249e-16  2.08448564e-14  1.93945085e-14  1.94182032e-04  2.14137069e-03  1.23728813e-03  5.00000000e-07  2.71638921e-01  9.00000000e-01  1.20000000e+00 
 5.00000000e-07  7.68501761e-22 -5.39782402e-21  3.35093771e-15  4.98806061e-18  1.06510980e-09  6.09004327e-08  1.96140142e-09  5.00000000e-07  2.71638689e-01  1.00000000e+00  0.00000000e+00 
 5.00000000e-07  1.65337344e-20  1.62320397e-20  3.23581704e-15  5.98551806e-17  2.47712796e-08  1.37765757e-06  4.41897117e-08  5.00000000e-07  2.71638689e-01  1.00000000e+00  1.00000000e-01 
 5.00000000e-07  3.42741228e-19  4.57272630e-19  4.02338474e-15  1.11508865e-15  5.30386800e-07  2.71062221e-05  9.37704212e-07  5.00000000e-07  2.71638689e-01  1.00000000e+00  2.00000000e-01 
 5.00000000e-07  3.90114434e-18  5.06818192e-18  9.35533827e-15  7.26511774e-15  4.59470395e-06  1.79141912e-04  1.00476059e-05  5.00000000e-07  2.71638689e-01  1.00000000e+00  3.00000000e-01 
 5.00000000e-07  1.43382305e-17  1.78726272e-17  1.39128447e-14  1.24336675e-14  1.19434138e-05  4.35795303e-04  4.01102454e-05  5.00000000e-07  2.71638689e-01  1.00000000e+00  4.00000000e-01 
 5.00000000e-07  2.97118076e-17  3.63266857e-17  1.59355478e-14  1.46981887e-14  2.05078531e-05  7.50275529e-04  9.91511621e-05  5.00000000e-07  2.71638689e-01  1.00000000e+00  5.00000000e-01 
 5.00000000e-07  4.96195699e-17  6.00951720e-17  1.70636258e-14  1.59426175e-14  3.03534171e-05  1.07411911e-03  1.90455818e-04  5.00000000e-07  2.71638689e-01  1.00000000e+00  6.00000000e-01 
 5.00000000e-07  7.61844334e-17  9.17740853e-17  1.78706576e-14  1.68178078e-14  4.16722817e-05  1.37464384e-03  3.13180964e-04  5.00000000e-07  2.71638689e-01  1.00000000e+00  7.00000000e-01 
 5.00000000e-07  1.13238291e-16  1.36001344e-16  1.85363105e-14  1.75225958e-14  5.48402189e-05  1.63423294e-03  4.64008679e-04  5.00000000e-07  2.71638689e-01  1.00000000e+00  8.00000000e-01 
 5.00000000e-07  1.65721375e-16  1.98794547e-16  1.91219831e-14  1.81196777e-14  7.06591971e-05  1.84560377e-03  6.38413523e-04  5.00000000e-07  2.71638689e-01  1.00000000e+00  9.00000000e-01 
 5.00000000e-07  2.39415815e-16  2.87268368e-16  1.96514469e-14  1.86278794e-14  9.05937892e-05  2.00768439e-03  8.31483258e-04  5.00000000e-07  2.71638689e-01  1.00000000e+00  1.00000000e+00 
 5.00000000e-07  3.41383972e-16  4.10209382e-16  2.01380506e-14  1.90525727e-14  1.16988450e-04  2.12242932e-03  1.03837164e-03  5.00000000e-07  2.71638689e-01  1.00000000e+00  1.10000000e+00 
 5.00000000e-07  4.80834454e-16  5.79194199e-16  2.05945565e-14  1.93956979e-14  1.53172953e-04  2.19279221e-03  1.25448982e-03  5.00000000e-07  2.71638689e-01  1.00000000e+00  1.20000000e+00 
 5.00000000e-07  7.13062074e-22 -5.68319744e-21  3.35093432e-15  4.98405735e-18  1.02657786e-09  6.41535005e-08  2.06475282e-09  5.00000000e-07  2.71638457e-01  1.10000000e+00  0.00000000e+00 
 5.00000000e-07  1.53408642e-20  1.44430359e-20  3.23575040e-15  5.97801310e-17  2.37975752e-08  1.45417579e-06  4.66166077e-08  5.00000000e-07  2.71638457e-01  1.10000000e+00  1.00000000e-01 
 5.00000000e-07  3.17972727e-19  4.24139377e-19  4.02209281e-15  1.11365053e-15  5.09674914e-07  2.85839775e-05  9.89692453e-07  5.00000000e-07  2.71638457e-01  1.10000000e+00  2.00000000e-01 
 5.00000000e-07  3.61452615e-18  4.70143349e-18  9.34675225e-15  7.25577931e-15  4.40419902e-06  1.85421595e-04  1.04974033e-05  5.00000000e-07  2.71638457e-01  1.10000000e+00  3.00000000e-01 
 5.00000000e-07  1.32310140e-17  1.65153746e-17  1.38975235e-14  1.24178304e-14  1.13672931e-05  4.43538647e-04  4.12752374e-05  5.00000000e-07  2.71638457e-01  1.10000000e+00  4.00000000e-01 
 5.00000000e-07  2.71901691e-17  3.32920681e-17  1.59157716e-14  1.46791753e-14  1.93654494e-05  7.59110960e-04  1.01143578e-04  5.00000000e-07  2.71638457e-01  1.10000000e+00  5.00000000e-01 
 5.00000000e-07  4.47061422e-17  5.42182249e-17  1.70385165e-14  1.59206658e-14  2.84336633e-05  1.08419533e-03  1.93392772e-04  5.00000000e-07  2.71638457e-01  1.10000000e+00  6.00000000e-01 
 5.00000000e-07  6.69522430e-17  8.07292250e-17  1.78373014e-14  1.67920800e-14  3.86820580e-05  1.38613937e-03  3.17194330e-04  5.00000000e-07  2.71638457e-01  1.10000000e+00  7.00000000e-01 
 5.00000000e-07  9.62948922e-17  1.15664720e-16  1.84904143e-14  1.74925869e-14  5.03138955e-05  1.64756685e-03  4.69258505e-04  5.00000000e-07  2.71638457e-01  1.10000000e+00  8.00000000e-01 
 5.00000000e-07  1.35814279e-16  1.62737565e-16  1.90583967e-14  1.80863244e-14  6.37996196e-05  1.86162867e-03  6.45121896e-04  5.00000000e-07  2.71638457e-01  1.10000000e+00  9.00000000e-01 
 5.00000000e-07  1.89010982e-16  2.26202451e-16  1.95641925e-14  1.85941566e-14  8.00233193e-05  2.02786840e-03  8.39986820e-04  5.00000000e-07  2.71638457e-01  1.10000000e+00  1.00000000e+00 
 5.00000000e-07  2.59936967e-16  3.11038626e-16  2.00195694e-14  1.90236208e-14  1.00417024e-04  2.14901266e-03  1.04919142e-03  5.00000000e-07  2.71638457e-01  1.10000000e+00  1.10000000e+00 
 5.00000000e-07  3.53826913e-16  4.23747158e-16  2.04346376e-14  1.93789393e-14  1.27067224e-04  2.22883685e-03  1.26841230e-03  5.00000000e-07  2.71638457e-01  1.10000000e+00  1.20000000e+00 
 5.00000000e-07  6.65029142e-22 -5.90814845e-21  3.35093113e-15  4.98027700e-18  9.92670826e-10  6.72780026e-08  2.16403608e-09  5.00000000e-07  2.71638227e-01  1.20000000e+00  0.00000000e+00 
 5.00000000e-07  1.43073780e-20  1.29125212e-20  3.23568831e-15  5.97100870e-17  2.29005287e-08  1.52774903e-06  4.89495823e-08  5.00000000e-07  2.71638227e-01  1.20000000e+00  1.00000000e-01 
 5.00000000e-07  2.96520003e-19  3.95423966e-19  4.02088980e-15  1.11230925e-15  4.90549102e-07  3.00050378e-05  1.03968754e-06  5.00000000e-07  2.71638227e-01  1.20000000e+00  2.00000000e-01 
 5.00000000e-07  3.36704855e-18  4.38436513e-18  9.33877506e-15  7.24707932e-15  4.22991843e-06  1.91425105e-04  1.09289582e-05  5.00000000e-07  2.71638227e-01  1.20000000e+00  3.00000000e-01 
 5.00000000e-07  1.22855339e-17  1.53549313e-17  1.38834004e-14  1.24031412e-14  1.08502313e-05  4.50837327e-04  4.23856015e-05  5.00000000e-07  2.71638227e-01  1.20000000e+00  4.00000000e-01 
 5.00000000e-07  2.50925553e-17  3.07656829e-17  1.58978794e-14  1.46617551e-14  1.83577906e-05  7.67332724e-04  1.03028641e-04  5.00000000e-07  2.71638227e-01  1.20000000e+00  5.00000000e-01 
 5.00000000e-07  4.08061299e-17  4.95551612e-17  1.70165955e-14  1.59010382e-14  2.67698492e-05  1.09344694e-03  1.96150967e-04  5.00000000e-07  2.71638227e-01  1.20000000e+00  6.00000000e-01 
 5.00000000e-07  6.00494875e-17  7.24884283e-17  1.78095911e-14  1.67697839e-14  3.61467264e-05  1.39650717e-03  3.20932407e-04  5.00000000e-07  2.71638227e-01  1.20000000e+00  7.00000000e-01 
 5.00000000e-07  8.43318558e-17  1.01359873e-16  1.84542081e-14  1.74671973e-14  4.65892463e-05  1.65928572e-03  4.74097982e-04  5.00000000e-07  2.71638227e-01  1.20000000e+00  8.00000000e-01 
 5.00000000e-07  1.15662348e-16  1.38566651e-16  1.90104652e-14  1.80582061e-14  5.83756914e-05  1.87521568e-03  6.51220898e-04  5.00000000e-07  2.71638227e-01  1.20000000e+00  9.00000000e-01 
 5.00000000e-07  1.56288074e-16  1.86806672e-16  1.95009524e-14  1.85648950e-14  7.20608522e-05  2.04423391e-03  8.47573958e-04  5.00000000e-07  2.71638227e-01  1.20000000e+00  1.00000000e+00 
 5.00000000e-07  2.08668435e-16  2.49060956e-16  1.99367498e-14  1.89960932e-14  8.85588934e-05  2.16956174e-03  1.05861029e-03  5.00000000e-07  2.71638227e-01  1.20000000e+00  1.10000000e+00 
 5.00000000e-07  2.75800777e-16  3.29005463e-16  2.03264645e-14  1.93572561e-14  1.09217481e-04  2.25554266e-03  1.28017504e-03  5.00000000e-07  2.71638227e-01  1.20000000e+00  1.20000000e+00 
 1.00000000e-06  1.09899075e-17  1.72505806e-17  7.15787956e-15  1.72505815e-17  3.72687949e-08 -4.51560858e-14  0.00000000e+00  1.00000000e-06  2.37408353e-01  0.00000000e+00  0.00000000e+00 
 1.00000000e-06  2.46130234e-16  3.33059345e-16  7.36958202e-15  3.33059395e-16  8.38984703e-07 -2.39508245e-13  0.00000000e+00  1.00000000e-06  2.37408353e-01  0.00000000e+00  1.00000000e-01 
 1.00000000e-06  3.84895328e-15  5.20377927e-15  1.56619316e-14  5.20377908e-15  1.57975259e-05 -3.48732416e-12  0.00000000e+00  1.00000000e-06  2.37408353e-01  0.00000000e+00  2.00000000e-01 
 1.00000000e-06  1.25638397e-14  1.70489619e-14  3.65032987e-14  1.70489619e-14  1.06472020e-04 -1.93165984e-11  0.00000000e+00  1.00000000e-06  2.37408353e-01  0.00000000e+00  3.00000000e-01 
 1.00000000e-06  1.66653757e-14  2.26668712e-14  4.65409794e-14  2.26668712e-14  2.74610386e-04 -5.26845665e-11  0.00000000e+00  1.00000000e-06  2.37408353e-01  0.00000000e+00  4.00000000e-01 
 1.00000000e-06  1.84110624e-14  2.50780920e-14  5.09329049e-14  2.50780920e-14  4.74598657e-04 -1.17139836e-10  0.00000000e+00  1.00000000e-06  2.37408353e-01  0.00000000e+00  5.00000000e-01 
 1.00000000e-06  1.93575159e-14  2.63922778e-14  5.33716042e-14  2.63922778e-14  6.81274541e-04 -2.36486195e-10  0.00000000e+00  1.00000000e-06  2.37408353e-01  0.00000000e+00  6.00000000e-01 
 1.00000000e-06  1.99598153e-14  2.72295377e-14  5.49489644e-14  2.72295377e-14  8.82025275e-04 -4.48130797e-10  0.00000000e+00  1.00000000e-06  2.37408353e-01  0.00000000e+00  7.00000000e-01 
 1.00000000e-06  2.03815103e-14  2.78143084e-14  5.60632244e-14  2.78143084e-14  1.07042265e-03 -8.08522184e-10  0.00000000e+00  1.00000000e-06  2.37408353e-01  0.00000000e+00  8.00000000e-01 
 1.00000000e-06  2.06946251e-14  2.82462801e-14  5.68931079e-14  2.82462801e-14  1.24337953e-03 -1.39912726e-09  0.00000000e+00  1.00000000e-06  2.37408353e-01  0.00000000e+00  9.00000000e-01 
 1.00000000e-06  2.09360631e-14  2.85769831e-14  5.75321170e-14  2.85769831e-14  1.39972020e-03 -2.33209192e-09  0.00000000e+00  1.00000000e-06  2.37408353e-01  0.00000000e+00  1.00000000e+00 
 1.00000000e-06  2.11269703e-14  2.88361756e-14  5.80349242e-14  2.88361756e-14  1.53938948e-03 -3.75410530e-09  0.00000000e+00  1.00000000e-06  2.37408353e-01  0.00000000e+00  1.10000000e+00 
 1.00000000e-06  2.12805206e-14  2.90425083e-14  5.84362026e-14  2.90425083e-14  1.66298576e-03 -5.84639050e-09  0.00000000e+00  1.00000000e-06  2.37408353e-01  0.00000000e+00  1.20000000e+00 
 1.00000000e-06  2.27834139e-19  5.19640945e-19  7.14566608e-15  1.96275488e-17  1.94019902e-09  3.31541784e-08  1.06459933e-09  1.00000000e-06  2.37406880e-01  1.00000000e-01  0.00000000e+00 
 1.00000000e-06  5.21234525e-18  7.19901096e-18  7.09177915e-15  3.40980539e-16  4.55774457e-08  7.54675752e-07  2.41782613e-08  1.00000000e-06  2.37406880e-01  1.00000000e-01  1.00000000e-01 
 1.00000000e-06  1.18792986e-16  1.58320196e-16  1.15606051e-14  5.59391286e-15  9.49876912e-07  1.39637034e-05  4.98130902e-07  1.00000000e-06  2.37406880e-01  1.00000000e-01  2.00000000e-01 
 1.00000000e-06  1.97421161e-15  2.53031952e-15  2.67945720e-14  2.06357661e-14  1.24971409e-05  8.42234767e-05  4.88285388e-06  1.00000000e-06  2.37406880e-01  1.00000000e-01  3.00000000e-01 
 1.00000000e-06  8.83098009e-15  1.13707204e-14  4.04090692e-14  2.71318041e-14  8.93614694e-05  1.63563500e-04  1.76259603e-05  1.00000000e-06  2.37406880e-01  1.00000000e-01  4.00000000e-01 
 1.00000000e-06  1.38474829e-14  1.81674240e-14  4.79124201e-14  2.86701372e-14  2.49592719e-04  1.97838280e-04  3.60058683e-05  1.00000000e-06  2.37406880e-01  1.00000000e-01  5.00000000e-01 
 1.00000000e-06  1.63414900e-14  2.16994698e-14  5.16598235e-14  2.92311236e-14  4.45730498e-04  2.05529825e-04  5.63237954e-05  1.00000000e-06  2.37406880e-01  1.00000000e-01  6.00000000e-01 
 1.00000000e-06  1.77478545e-14  2.37406194e-14  5.38497434e-14  2.95434821e-14  6.50129757e-04  2.00139211e-04  7.66828898e-05  1.00000000e-06  2.37406880e-01  1.00000000e-01  7.00000000e-01 
 1.00000000e-06  1.86471162e-14  2.50614446e-14  5.52967183e-14  2.97572413e-14  8.49496609e-04  1.88122682e-04  9.61339162e-05  1.00000000e-06  2.37406880e-01  1.00000000e-01  8.00000000e-01 
 1.00000000e-06  1.92730333e-14  2.59851996e-14  5.63288793e-14  2.99171485e-14  1.03712524e-03  1.72912794e-04  1.14202649e-04  1.00000000e-06  2.37406880e-01  1.00000000e-01  9.00000000e-01 
 1.00000000e-06  1.97340884e-14  2.66660952e-14  5.71012935e-14  3.00412320e-14  1.20977045e-03  1.56460936e-04  1.30676146e-04  1.00000000e-06  2.37406880e-01  1.00000000e-01  1.00000000e+00 
 1.00000000e-06  2.00872026e-14  2.71866386e-14  5.76974773e-14  3.01387416e-14  1.36614904e-03  1.39908400e-04  1.45492344e-04  1.00000000e-06  2.37406880e-01  1.00000000e-01  1.10000000e+00 
 1.00000000e-06  2.03652245e-14  2.75951106e-14  5.81670928e-14  3.02153525e-14  1.50612558e-03  1.23920866e-04  1.58677550e-04  1.00000000e-06  2.37406880e-01  1.00000000e-01  1.20000000e+00 
 1.00000000e-06  8.52586996e-21  7.01351377e-20  7.14546212e-15  1.98080353e-17  1.42196643e-09  3.78562429e-08  1.21274162e-09  1.00000000e-06  2.37406683e-01  2.00000000e-01  0.00000000e+00 
 1.00000000e-06  1.94222056e-19  3.15033924e-19  7.08691896e-15  3.42274937e-16  3.43551012e-08  8.66864537e-07  2.77266130e-08  1.00000000e-06  2.37406683e-01  2.00000000e-01  1.00000000e-01 
 1.00000000e-06  4.09594502e-18  5.46851877e-18  1.14520732e-14  5.62351324e-15  6.77081820e-07  1.58526571e-05  5.69285154e-07  1.00000000e-06  2.37406683e-01  2.00000000e-01  2.00000000e-01 
 1.00000000e-06  5.82108685e-17  7.37165053e-17  2.50617690e-14  2.11374595e-14  4.50170711e-06  9.59101640e-05  5.49979259e-06  1.00000000e-06  2.37406683e-01  2.00000000e-01  3.00000000e-01 
 1.00000000e-06  8.02973185e-16  9.98631189e-16  3.34381228e-14  2.96916185e-14  1.48541050e-05  2.30733655e-04  2.16067388e-05  1.00000000e-06  2.37406683e-01  2.00000000e-01  4.00000000e-01 
 1.00000000e-06  5.11225812e-15  6.41817909e-15  4.08937012e-14  3.26148018e-14  6.93800084e-05  3.51387969e-04  5.12068641e-05  1.00000000e-06  2.37406683e-01  2.00000000e-01  5.00000000e-01 
 1.00000000e-06  1.07184366e-14  1.37344895e-14  4.75278635e-14  3.26451109e-14  2.16889783e-04  4.00551094e-04  8.93501644e-05  1.00000000e-06  2.37406683e-01  2.00000000e-01  6.00000000e-01 
 1.00000000e-06  1.41221261e-14  1.83941511e-14  5.14226994e-14  3.22439352e-14  4.11344700e-04  4.03911494e-04  1.29816826e-04  1.00000000e-06  2.37406683e-01  2.00000000e-01  7.00000000e-01 
 1.00000000e-06  1.60721607e-14  2.11659903e-14  5.37288060e-14  3.19598432e-14  6.14895485e-04  3.86736293e-04  1.69462997e-04  1.00000000e-06  2.37406683e-01  2.00000000e-01  8.00000000e-01 
 1.00000000e-06  1.73017612e-14  2.29566730e-14  5.52352280e-14  3.17752130e-14  8.12998208e-04  3.59813710e-04  2.06844485e-04  1.00000000e-06  2.37406683e-01  2.00000000e-01  9.00000000e-01 
 1.00000000e-06  1.81461586e-14  2.42044516e-14  5.62964679e-14  3.16482907e-14  9.99299741e-04  3.28520998e-04  2.41282635e-04  1.00000000e-06  2.37406683e-01  2.00000000e-01  1.00000000e+00 
 1.00000000e-06  1.87621987e-14  2.51224782e-14  5.70824974e-14  3.15545451e-14  1.17084041e-03  2.95888035e-04  2.72505607e-04  1.00000000e-06  2.37406683e-01  2.00000000e-01  1.10000000e+00 
 1.00000000e-06  1.92310604e-14  2.58243643e-14  5.76842562e-14  3.14803961e-14  1.32645706e-03  2.63686669e-04  3.00475865e-04  1.00000000e-06  2.37406683e-01  2.00000000e-01  1.20000000e+00 
 1.00000000e-06  5.45531250e-21  3.34249151e-20  7.14543744e-15  1.98044272e-17  1.42221366e-09  4.24101625e-08  1.35558779e-09  1.00000000e-06  2.37406607e-01  3.00000000e-01  0.00000000e+00 
 1.00000000e-06  1.23969165e-19  1.90305321e-19  7.08630931e-15  3.41691367e-16  3.45369552e-08  9.76565696e-07  3.11885018e-08  1.00000000e-06  2.37406607e-01  3.00000000e-01  1.00000000e-01 
 1.00000000e-06  2.48415604e-18  3.30659126e-18  1.14412252e-14  5.61334951e-15  6.75535721e-07  1.75976731e-05  6.37208276e-07  1.00000000e-06  2.37406607e-01  3.00000000e-01  2.00000000e-01 
 1.00000000e-06  2.12318596e-17  2.67340753e-17  2.49804614e-14  2.10927402e-14  4.21460664e-06  1.01370966e-04  5.93461720e-06  1.00000000e-06  2.37406607e-01  3.00000000e-01  3.00000000e-01 
 1.00000000e-06  9.95449524e-17  1.22097825e-16  3.26072372e-14  2.96362058e-14  1.06641011e-05  2.41904231e-04  2.28039262e-05  1.00000000e-06  2.37406607e-01  3.00000000e-01  4.00000000e-01 
 1.00000000e-06  6.22691226e-16  7.66669689e-16  3.66105836e-14  3.34899752e-14  2.23008099e-05  4.00236424e-04  5.49077183e-05  1.00000000e-06  2.37406607e-01  3.00000000e-01  5.00000000e-01 
 1.00000000e-06  3.09982881e-15  3.85781243e-15  4.10854770e-14  3.53836731e-14  6.26981669e-05  5.33903648e-04  1.02065230e-04  1.00000000e-06  2.37406607e-01  3.00000000e-01  6.00000000e-01 
 1.00000000e-06  7.69157037e-15  9.72249365e-15  4.64672577e-14  3.54644391e-14  1.82651483e-04  5.93397711e-04  1.59109493e-04  1.00000000e-06  2.37406607e-01  3.00000000e-01  7.00000000e-01 
 1.00000000e-06  1.16305501e-14  1.49346503e-14  5.05625739e-14  3.47352070e-14  3.67498968e-04  5.89996421e-04  2.18635230e-04  1.00000000e-06  2.37406607e-01  3.00000000e-01  8.00000000e-01 
 1.00000000e-06  1.41842589e-14  1.84403024e-14  5.31669420e-14  3.40514342e-14  5.70404603e-04  5.58079241e-04  2.76182787e-04  1.00000000e-06  2.37406607e-01  3.00000000e-01  9.00000000e-01 
 1.00000000e-06  1.58231362e-14  2.07594060e-14  5.48606559e-14  3.35494632e-14  7.68916091e-04  5.14706681e-04  3.29879059e-04  1.00000000e-06  2.37406607e-01  3.00000000e-01  1.00000000e+00 
 1.00000000e-06  1.69361064e-14  2.23701642e-14  5.60313747e-14  3.31841107e-14  9.55150711e-04  4.67147206e-04  3.78988327e-04  1.00000000e-06  2.37406607e-01  3.00000000e-01  1.10000000e+00 
 1.00000000e-06  1.77364057e-14  2.35469647e-14  5.68833493e-14  3.29074926e-14  1.12629840e-03  4.19022295e-04  4.23291648e-04  1.00000000e-06  2.37406607e-01  3.00000000e-01  1.20000000e+00 
 1.00000000e-06  4.61589571e-21  2.06064437e-20  7.14541772e-15  1.97885054e-17  1.37101527e-09  4.68737686e-08  1.49538975e-09  1.00000000e-06  2.37406562e-01  4.00000000e-01  0.00000000e+00 
 1.00000000e-06  1.04868034e-19  1.53909957e-19  7.08583680e-15  3.41181722e-16  3.34010751e-08  1.08448511e-06  3.45910188e-08  1.00000000e-06  2.37406562e-01  4.00000000e-01  1.00000000e-01 
 1.00000000e-06  2.09106441e-18  2.78102293e-18  1.14331800e-14  5.60473616e-15  6.51459044e-07  1.92916492e-05  7.03654373e-07  1.00000000e-06  2.37406562e-01  4.00000000e-01  2.00000000e-01 
 1.00000000e-06  1.68385768e-17  2.12166732e-17  2.49455082e-14  2.10588561e-14  3.95106834e-06  1.06259162e-04  6.34288137e-06  1.00000000e-06  2.37406562e-01  4.00000000e-01  3.00000000e-01 
 1.00000000e-06  5.38893828e-17  6.57299742e-17  3.24977476e-14  2.95698766e-14  9.54765069e-06  2.49047011e-04  2.38106273e-05  1.00000000e-06  2.37406562e-01  4.00000000e-01  4.00000000e-01 
 1.00000000e-06  1.58472857e-16  1.92365947e-16  3.59819323e-14  3.33630933e-14  1.73123188e-05  4.12650023e-04  5.68323916e-05  1.00000000e-06  2.37406562e-01  4.00000000e-01  5.00000000e-01 
 1.00000000e-06  6.13424111e-16  7.52355492e-16  3.84746078e-14  3.55921607e-14  3.04504726e-05  5.72602382e-04  1.06221888e-04  1.00000000e-06  2.37406562e-01  4.00000000e-01  6.00000000e-01 
 1.00000000e-06  2.22869221e-15  2.76358794e-15  4.15489659e-14  3.69971475e-14  6.55144964e-05  7.01200017e-04  1.70327615e-04  1.00000000e-06  2.37406562e-01  4.00000000e-01  7.00000000e-01 
 1.00000000e-06  5.50941962e-15  6.91187188e-15  4.56108416e-14  3.73278480e-14  1.60300829e-04  7.63289353e-04  2.44197713e-04  1.00000000e-06  2.37406562e-01  4.00000000e-01  8.00000000e-01 
 1.00000000e-06  9.20242970e-15  1.16966279e-14  4.94560905e-14  3.67512564e-14  3.23163195e-04  7.56981557e-04  3.20663716e-04  1.00000000e-06  2.37406562e-01  4.00000000e-01  9.00000000e-01 
